Measurement number,length,width,depth,ratio,circularity,volume,crease_depth,surface_area,x,y,z,geometry_ratio,grain_count,Plant number,Plant section,Number of slices,Resolution,RIL ID
1581,4.292,1.4432860257251099,0.825160742430167,2.97376952558222,0.5032003590786259,2.0395799203839995,0.41940083619378504,15.0863069866667,360.79024464676303,356.4931717613549,957.6901461215822,0.3713496470182572,20,BD_01310,all,1016,29.6,46
1581,4.4104,1.4564313755451397,0.7991351961760089,3.02822369392391,0.48847498572069914,2.086313593856,0.42582451300585017,14.623694506666702,378.98410113616603,294.26872684782296,912.476725156877,0.4081317024168814,20,BD_01310,all,1016,29.6,46
1581,4.0552,1.25646096821668,0.64618205349241,3.22747789432379,0.5243597605451941,1.4870229575679998,0.3432494516318249,10.842187946666701,175.86835955212905,198.69344937040003,879.555945466486,0.4989976771075329,20,BD_01310,all,1016,29.6,46
1581,4.3216,1.4614051811293998,0.8473780444743951,2.9571538788853906,0.4843929728502791,2.143784082432001,0.45665458022540606,16.1902685866667,357.75995015847695,354.36769011153905,860.3082796214438,0.35966852971146623,20,BD_01310,all,1016,29.6,46
1581,4.7656,1.4822970835517801,0.7879683106682639,3.21501003603205,0.48023054368816,2.2361362529280004,0.41765608922342506,16.201950720000006,373.2253047401449,282.397629347839,817.8814891434009,0.47368427474953856,20,BD_01310,all,1016,29.6,46
1581,4.3808,1.3684789646519504,0.7315174306462668,3.2012183695597995,0.49754961641782897,1.891702336512,0.36264404299627095,13.277912746666699,188.99243234350604,223.36088947382902,784.3949549352702,0.46664276063947346,20,BD_01310,all,1016,29.6,46
1581,4.292,1.4307576815287302,0.8439600373202701,2.9998091608455395,0.4599813743878931,2.0117005091839997,0.4866641655599651,16.117839360000005,346.41981977336303,340.81163867008695,756.43268022663,0.36009389051601787,20,BD_01310,all,1016,29.6,46
1581,4.2328,1.3669361579599297,0.8266498728241662,3.0965601248833794,0.5591124514669149,2.1584110479360006,0.3649187171030411,15.5781248,201.77998462019093,173.95639583783904,728.1770591617171,0.3685383759528267,20,BD_01310,all,1016,29.6,46
1581,4.3808,1.36088981432901,0.6740335675514608,3.21907031258072,0.4740821943325941,1.7250482933759999,0.356518702720166,14.00804608,353.123849900776,271.308888087077,710.690070047105,0.5231617518193099,20,BD_01310,all,1016,29.6,46
1581,4.499200000000001,1.45711255263304,0.738771228389911,3.08775049111329,0.5199548973108671,2.139893932032,0.34842215341318994,14.522059946666701,200.669870318749,245.130626590716,687.8530448165759,0.4730649767723298,20,BD_01310,all,1016,29.6,46
1581,4.0552,1.50645319957747,0.8792573392418801,2.69188581572756,0.5165649997657278,2.293399266816001,0.42519966282247207,16.495172266666696,220.404835408398,188.315251438975,626.9194667120171,0.2955429988344164,20,BD_01310,all,1016,29.6,46
1581,3.6408,1.6603859900511901,0.9411805881071169,2.1927431463618596,0.45488725337537905,2.165983874048,0.4984669278676541,17.2451652266667,235.87613448597904,206.73833185660604,526.1261489122879,0.19728810492993173,20,BD_01310,all,1016,29.6,46
1583,4.943200000000001,1.4019306714701596,0.81658521030995,3.52599461627888,0.6188469543050851,2.75785729024,0.33139206527769305,16.68559104,248.026791423735,230.25496520594297,1055.087508457084,0.4896108057584745,17,BD_01311,all,1324,29.6,47
1583,5.0024,1.4398663321718996,0.7797551786545581,3.47421138214571,0.590579638387516,2.6999977866240004,0.3237277465661179,15.7533568,243.848927566301,294.06484549846806,998.628101695602,0.5253495756675709,17,BD_01311,all,1324,29.6,47
1583,4.9728,1.51383214309773,0.7896127715494659,3.28490845083012,0.574424285959426,2.65852878336,0.372181741083784,16.7019460266667,267.951799824407,238.791971514974,943.5257841129571,0.5038666873830489,17,BD_01311,all,1324,29.6,47
1583,4.7656,1.4391787827712,0.831141788989564,3.3113328636096497,0.5418917869094041,2.5232293524480003,0.40902414274344706,16.100316160000002,252.84766632748503,305.69363674673394,890.063919387427,0.4445065090918355,17,BD_01311,all,1324,29.6,47
