se_length	0.163843123	0.032203841	0.082821231	0.120605556	0.116916826	0.068499729	0.117030182	0.08887705	0.073565801	0.075312514	0.219194053	0.198121094	0.097122697	0.047285044	0.106290152	0.164646258	0.091601032	0.124198165	0.147195324	0.091014318	0.108133945	0.090623124	0.052036061	0.070046385	0.057030699	0.178860963	0.258046817	0.078875233	0.066736896	0.062653322	0.070509447	0.218621823	0.097183935	0.042571444	0.203884586	0.124493933	0.059746634	0.10409447	0.094486387	0.090706615	0.092595094	0.057320154	0.087464877	0.12463381	0.457983682	0.097461443	0.099227008	0.071533333	0.195738976	0.097911443	0.184444824	0.069080331	0.084479118	0.102085605	0.124167138	0.100431811	0.069648046	0.074775205	0.148	0.084554513	0.047606028	0.067359165	0.081583819	0.104415938	0.090321775	0.074739876	0.124073964	0.06354352	0.122287868	0.114720345	0.084126652	0.077439192	0.272541552	0.148100646	0.142556872	0.073690891	0.051485573	0.093444389	0.098384524	0.063515589	0.129509076	0.075148772	0.253421641	0.163471343	0.096739569	0.088058775	0.150644036	0.15525237	0.166249407	0.125262507	0.106028297	0.07853627	0.091780038	0.104976355	0.166388375	0.07867921	0.082136667	0.111161664	0.078773084	0.114300127	0.142162198	0.253117156	0.077369357	0.175288982	0.115981175	0.151413958	0.097341236	0.096748953	0.106643325	0.096812957	0.076195979	0.112418658	0.20267324	0.09937369	0.128038772
se_width	0.062410683	0.013403133	0.013943322	0.012825991	0.055492378	0.025995735	0.011545697	0.028061759	0.022296727	0.022290196	0.041068089	0.102063006	0.01633586	0.02156867	0.009252197	0.025293779	0.023090321	0.042606912	0.050106749	0.023926411	0.008710983	0.0215381	0.022276845	0.029846108	0.023104531	0.029532644	0.012227754	0.016004146	0.011324801	0.021353366	0.011801821	0.064282797	0.03514241	0.015315596	0.030042884	0.044943849	0.022582653	0.019849987	0.011114639	0.015394297	0.021367426	0.01503096	0.021283112	0.070385635	0.136902071	0.022673309	0.028267177	0.024374821	0.028424584	0.032221064	0.041728461	0.017736713	0.026928897	0.021700613	0.048116727	0.051498313	0.010883072	0.01332414	0.131387724	0.017739959	0.015273226	0.033801398	0.033507802	0.014408655	0.025355294	0.022353947	0.042766541	0.011781062	0.037158887	0.013755192	0.018441196	0.014260196	0.031723505	0.031015067	0.028358999	0.017025434	0.013154696	0.049382708	0.020447512	0.012908504	0.020160082	0.02253943	0.031089294	0.063750726	0.012336974	0.011551057	0.020235884	0.022934817	0.037685022	0.033446508	0.028209736	0.023571654	0.048831034	0.018023044	0.024787084	0.025958335	0.027170894	0.02795039	0.00977734	0.036364272	0.063449494	0.05929456	0.01681147	0.016277447	0.020822635	0.005126424	0.029192169	0.026852598	0.020223992	0.044158595	0.043193545	0.029322616	0.04272929	0.030971352	0.033823404
se_depth	0.024162223	0.024982642	0.014015815	0.037161346	0.029428246	0.018573793	0.027482663	0.022474759	0.018654584	0.013071658	0.027484233	0.022806266	0.017232714	0.017715941	0.022195466	0.047982697	0.014182614	0.014074678	0.036399416	0.027887759	0.028532239	0.023207847	0.011001434	0.039675796	0.015391035	0.022866065	0.032784527	0.017680969	0.009360522	0.010916399	0.021989006	0.036783673	0.027318176	0.012934317	0.046729888	0.02258505	0.016738516	0.016905737	0.023258954	0.025812918	0.036345333	0.011708329	0.026298229	0.042102332	0.046393372	0.017081874	0.019361434	0.024199601	0.032224355	0.046997048	0.03830391	0.015866944	0.021681055	0.013213225	0.021305395	0.039505792	0.01284656	0.015183478	0.053126809	0.01668645	0.012568814	0.015130019	0.02951891	0.020465485	0.02464674	0.020807516	0.027749418	0.011106104	0.024623937	0.030349778	0.013897162	0.016627501	0.119226165	0.032597914	0.018683618	0.018774475	0.012416716	0.01082723	0.016037735	0.012637856	0.021923092	0.015873513	0.061093545	0.032258562	0.022055877	0.028113723	0.020478558	0.015568995	0.018898324	0.01526972	0.030159083	0.021158768	0.025531294	0.029524142	0.02889062	0.01425353	0.015715645	0.018999144	0.013516607	0.03030385	0.02926032	0.031320602	0.025264247	0.056804189	0.013217761	0.031173353	0.026816537	0.01990048	0.030620484	0.019191143	0.037686652	0.028606496	0.018203314	0.022193714	0.037819429
se_circularity	0.012101643	0.018901764	0.0050942	0.006602889	0.005425842	0.006438433	0.004742207	0.010163249	0.008469367	0.005681483	0.01331824	0.017410786	0.003593366	0.005642504	0.007333575	0.012177714	0.004442103	0.019527216	0.022054365	0.010201845	0.00737011	0.007034939	0.0055466	0.009142007	0.009686745	0.028472507	0.002111579	0.005910566	0.004729526	0.00820495	0.004976151	0.012763796	0.007156932	0.003119477	0.016655358	0.005632306	0.006203686	0.008477058	0.003925564	0.007864763	0.00984754	0.004942888	0.005768107	0.008966832	0.023957823	0.007903316	0.009386998	0.010434214	0.007670916	0.017559275	0.010348033	0.006649655	0.007658122	0.007105295	0.012211983	0.021048239	0.004182677	0.004684034	0.020520119	0.007573709	0.004446506	0.005837446	0.012278473	0.005870268	0.005428821	0.00819359	0.008118275	0.006388892	0.009901605	0.006440339	0.007847729	0.005411913	0.013400472	0.01506946	0.006680325	0.007122149	0.004334201	0.008925287	0.004981279	0.004957396	0.007730145	0.007008974	0.012265477	0.014624139	0.007183239	0.004611162	0.006638902	0.020583497	0.009790433	0.004248871	0.015078474	0.009419109	0.010998795	0.004404835	0.011127147	0.004753735	0.015104613	0.007038096	0.005360909	0.006851356	0.013191655	0.054478223	0.007994895	0.00533351	0.004785976	0.010350932	0.01823773	0.009033178	0.00747038	0.009011761	0.017470106	0.008211304	0.032388623	0.005069217	0.010104844
se_volume	0.076800137	0.075617474	0.074650537	0.087788437	0.105144147	0.058953737	0.041589409	0.108550179	0.039688314	0.050511256	0.149121998	0.10925268	0.087179937	0.067474464	0.096453978	0.219851322	0.065335696	0.097156986	0.14999061	0.113567027	0.03486748	0.061442275	0.031173431	0.083949964	0.067981028	0.091490624	0.141639668	0.060204844	0.055445477	0.07347471	0.060743591	0.130217976	0.093070101	0.039153642	0.23259657	0.097585505	0.063388796	0.092780203	0.052322368	0.091166801	0.110570178	0.051352347	0.072215082	0.176277061	0.16052771	0.044977819	0.055347599	0.095430193	0.245301075	0.088155449	0.055983732	0.049531565	0.031514132	0.051032893	0.054556056	0.110392323	0.056382748	0.067265083	0.024028162	0.068440267	0.040603261	0.06632919	0.1189057	0.052707107	0.087517679	0.059518433	0.094532723	0.051276122	0.087639054	0.081405812	0.057831907	0.073240229	0.150581019	0.193460607	0.068872979	0.05431572	0.035360831	0.054071572	0.042672329	0.045354793	0.093058335	0.066468707	0.163740178	0.138964522	0.063604696	0.066840896	0.097196684	0.084532727	0.085547195	0.108191496	0.076004915	0.049794678	0.063825801	0.044636713	0.080545232	0.06914439	0.0544147	0.05252979	0.037631511	0.091843532	0.113935121	0.100821578	0.046570971	0.060908504	0.073791363	0.117342658	0.047347726	0.066569704	0.080853691	0.059546818	0.100325118	0.079661366	0.088815451	0.066035798	0.135540149
se_crease_depth	0.021056556	0.025533779	0.010014517	0.020827426	0.016485221	0.012489507	0.009979085	0.017423979	0.014500434	0.009271453	0.014455111	0.008577776	0.006021462	0.010451939	0.009663568	0.018833543	0.006352763	0.008089411	0.03099704	0.01487423	0.014490868	0.016230876	0.005765428	0.01362401	0.010905858	0.027743958	0.013469109	0.012032074	0.006648678	0.008095232	0.010860001	0.023700345	0.012791091	0.008356546	0.037565215	0.01370083	0.011149078	0.012083574	0.011247123	0.016631248	0.023206193	0.006935307	0.014503156	0.016591765	0.024050828	0.009259031	0.012103974	0.01800605	0.016776175	0.033923694	0.02366381	0.010630807	0.021427718	0.009038387	0.015886549	0.039318483	0.008712991	0.010020715	0.030977066	0.014992526	0.009199403	0.015372924	0.023054843	0.011272204	0.016747597	0.014433494	0.020182584	0.008540713	0.011846975	0.019026201	0.012438325	0.006572019	0.049177791	0.020224258	0.00808502	0.013020537	0.006448121	0.011472336	0.008058777	0.011233467	0.009946139	0.018198344	0.030137023	0.021358836	0.012638373	0.015038149	0.01513719	0.023274789	0.011785448	0.009812824	0.022902335	0.015726454	0.019319043	0.018022712	0.019222951	0.008433061	0.019603203	0.012314382	0.007104777	0.013454052	0.01950457	0.051926138	0.017560813	0.028085514	0.008713854	0.016926245	0.02523733	0.016156627	0.020863138	0.00850831	0.029795509	0.016764139	0.029625972	0.013991653	0.025617171
se_surface_area	0.373428463	0.387196144	0.335409244	0.569306427	0.498637041	0.242327609	0.266778709	0.606991481	0.329014895	0.274592782	0.65258957	0.568765798	0.460558171	0.37713678	0.511908252	1.224413139	0.351903012	0.29415848	0.855702689	0.366975213	0.299241847	0.338175892	0.191532172	0.544559478	0.294616282	0.634860033	0.322634919	0.438927138	0.321782438	0.436501245	0.406733996	0.630933242	0.438264775	0.24631453	1.238775534	0.573663738	0.424231408	0.395833458	0.266209538	0.547573217	0.719577724	0.249743759	0.368518144	1.113790931	0.856611678	0.229675629	0.398508196	0.545081779	1.066755481	0.539263236	0.408372337	0.316761929	0.28085667	0.346273543	0.330651211	0.684319509	0.323739564	0.346412301	1.010504533	0.362185189	0.23719	0.319615324	0.485779055	0.293808669	0.490492113	0.33377776	0.351375684	0.264075746	0.489321633	0.456649179	0.393228671	0.324903455	0.496404532	1.078319569	0.400753834	0.301738602	0.246919493	0.406001481	0.282304715	0.179054636	0.48460605	0.470133783	1.340570861	0.804974706	0.369972975	0.435400066	0.594575129	0.408471796	0.470446475	0.705622128	0.42023074	0.335429309	0.445645916	0.360596777	0.486294258	0.428871962	0.467673603	0.326407782	0.22820039	0.483109851	0.560182548	0.715145962	0.282003784	0.496451394	0.403166104	0.707028468	0.387085393	0.436704689	0.509717182	0.390585275	0.486444751	0.477066458	0.524981529	0.386561879	0.611553833
se_z	53.44338231	48.47016292	70.36672276	42.53334281	60.18074732	61.54743234	52.53556088	44.50772	50.68803055	53.72204228	98.82255896	140.7556657	41.46644931	58.35607148	67.56671309	114.2553206	57.30406789	72.86639483	74.81545258	61.2224678	40.45760753	69.79387737	47.78326953	73.69068435	53.22008197	51.59116685	58.64948906	42.74318867	50.36446446	67.24024236	49.60095303	75.43938283	74.30162634	46.83051618	39.35659947	52.38694308	43.61035444	60.10767346	65.84400433	51.93554518	62.17079739	50.97761269	63.96717583	45.78412721	127.9710076	58.37281056	55.25907858	54.54003008	80.39942481	46.29005587	57.72849916	42.79514617	49.95813732	53.60550804	60.14820203	78.66344931	51.24651873	48.47394341	98.65143892	50.85612566	42.1544306	33.00951056	59.03960257	38.38841359	61.21909013	34.50533661	72.86617023	31.7707393	68.50004019	59.2048262	45.71802492	50.28633878	150.0522152	68.4717272	39.85764579	58.71587491	46.70470936	54.56093763	51.75665264	56.21297613	63.84130572	66.92897925	76.49137591	70.87407291	51.24224866	65.67432978	74.32321353	58.17224062	49.4823808	61.4403944	61.11915073	37.50564254	77.50165556	60.90031214	62.65820102	51.32739435	40.05312936	51.93824681	42.75957415	70.89461859	84.19618488	100.3809782	31.18725575	53.306891	60.53676282	33.49076324	45.1699644	47.12620907	102.6401308	68.84369251	46.17807747	61.44660452	60.02685314	50.45673925	91.09161542
se_geometry_ratio	0.034368138	0.020748374	0.01433916	0.032163314	0.021130528	0.020433086	0.029602228	0.025369356	0.013540692	0.02071189	0.032305465	0.040556779	0.021082653	0.021827457	0.035068939	0.032515709	0.017566417	0.012301687	0.035684698	0.020560861	0.036665618	0.026562793	0.0139222	0.036601572	0.011383783	0.031849477	0.019286111	0.019886376	0.013249499	0.013513677	0.024532845	0.041210345	0.015236709	0.011316489	0.061744363	0.029844448	0.017517356	0.02068529	0.024203653	0.038404443	0.038921702	0.015274129	0.025445264	0.037816295	0.053998892	0.022764485	0.027036862	0.016527974	0.006970797	0.044942183	0.049076634	0.021943701	0.025492379	0.026376736	0.033834288	0.044420253	0.012305779	0.012115495	0.076321708	0.015943532	0.017355222	0.02011926	0.029587813	0.024790753	0.029131668	0.029478816	0.010586522	0.011614642	0.033724195	0.033602341	0.01480492	0.013650668	0.136825137	0.034305594	0.033575147	0.020381867	0.016940872	0.021639241	0.024111785	0.016941716	0.027483164	0.02036999	0.079432949	0.0239531	0.030247447	0.032254184	0.02962178	0.026005883	0.027546109	0.014945362	0.035100487	0.031752252	0.032433469	0.034155312	0.038934681	0.019309937	0.012385303	0.025953489	0.018802075	0.023290671	0.036623896	0.039478737	0.031486011	0.060354015	0.022292197	0.034455307	0.036237517	0.025938499	0.0267866	0.022502524	0.060170419	0.036274244	0.033227872	0.027819461	0.027527729
se_grain_count	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
max_length	4.7656	4.4992	4.6472	5.0024	4.9136	4.6176	4.9136	5.032	4.6472	4.884	4.8248	4.884	5.0024	4.9728	5.0024	5.0616	5.0024	4.7064	4.9728	4.8248	4.588	4.9728	5.0616	4.9728	5.032	5.0616	4.9136	4.8544	4.9136	5.0616	4.9432	4.884	4.7952	4.8248	5.032	4.6472	4.7656	5.0616	4.9728	4.9728	4.9136	4.9432	4.8248	4.7656	5.0616	4.7952	4.6176	4.7064	4.8544	4.6768	4.884	4.9432	4.736	5.0024	4.7952	5.0616	4.3216	4.884	4.144	4.8544	4.4696	4.8544	5.0616	4.6176	4.6768	4.9728	4.7064	4.736	4.884	5.0616	4.9136	4.7656	4.8248	5.032	4.9728	4.9432	4.6768	4.6176	4.7952	4.9432	5.032	4.7952	4.9432	5.0616	4.8544	5.0024	4.9432	4.6176	4.4992	4.4992	4.8544	5.0024	4.6472	4.884	5.0616	4.9136	4.0848	4.6472	4.9136	4.6176	4.9432	4.588	5.0616	4.7064	5.0616	4.8248	4.6768	5.032	4.6768	4.6768	5.0616	4.9728	4.7952	4.7064	4.8248
